Table,Key,Id,Russian (ru)
TerminalCommandOutput,CMD_Shell_AdminUnlocked_StartOutput,158303026651586560,"ОБНАРУЖЕНО ПРИНУДИТЕЛЬНОЕ ПОЛУЧЕНИЕ ДОСТУПА К ПОЛЬЗОВАТЕЛЮ NEXT OS:<color=orange>ADMIN</color>

ВЫПОЛНЕНО ДЕЙСТВИЕ — ПАРОЛЬ ПОЛЬЗОВАТЕЛЯ <color=red>НАВСЕГДА</color> УДАЛЁН | ДОСТУП К ПОЛЬЗОВАТЕЛЮ:<color=orange>ADMIN</color> ВОССТАНОВЛЕН
БЕЗОПАСНОСТЬ <color=red>ПРЕДУПРЕЖДЕНИЕ!</color> <color=green>ДОСТУП К ПОЛЬЗОВАТЕЛЮ БОЛЬШЕ НЕ ЗАЩИЩЁН</color>"
TerminalCommandOutput,CMD_Shell_Bootcopy_Empty,18977731690496,"{0}
<param>nextOS (R) Home Edition</param> Terminal
(C)Copyright Wilson Systems 1981-1994."
TerminalCommandOutput,CMD_Shell_DEAnalysis_AdminDiagnostics,100395463532863490,<color=lightblue>DESKTOPEXPLORER</color> В ДАННЫЙ МОМЕНТ УДАЛЁН ИЗ ПРОФИЛЯ <color=yellow>ADMIN</color> — ЗАПУСТИТЬ ДИАГНОСТИКУ? 
TerminalCommandOutput,CMD_Shell_DEAnalysis_AdminPasswordAccepted,100842390359629824,ПАРОЛЬ ПРИНЯТ. ПАПКА <color=lightblue>DE_INSTALLER</color> РАЗБЛОКИРОВАНА
TerminalCommandOutput,CMD_Shell_DEAnalysis_AdminPasswordRecovery,100395463532863491,"<color=lightblue>DE_INSTALLER</color> ОБНАРУЖЕН ЗА: <color=yellow>LOCKED FOLDER</color> . . .
ЗАПУСК <color=orange>PWD_RECOVERY TOOL</color> . . .
ГОТОВО
ОТОБРАЖЕНИЕ PLYBS <color=orange>ЗАШИФРОВАННОГО</color> <param>PASSWORD</param>
<color=orange>YNGEGSKY</color>

ВВЕДИТЕ <color=green>РАСШИФРОВАННЫЙ</color> <param>PASSWORD</param>, ЧТОБЫ НАЧАТЬ УСТАНОВКУ:"
TerminalCommandOutput,CMD_Shell_DEAnalysis_AdminPasswordWrong,100842390359629825,"НЕВЕРНЫЙ РАСШИФРОВАННЫЙ ПАРОЛЬ — ПОПРОБУЙТЕ СНОВА ИЛИ ВВЕДИТЕ <color=orange>BACK</color>, ЧТОБЫ ВЕРНУТЬСЯ В МЕНЮ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_AdminRecoverPwd,156959268676820992,TAROCCHI
TerminalCommandOutput,CMD_Shell_DEAnalysis_BeatTimeFast,134403970770657296,"<color=lightblue>DE</color> ПРОЙДЕН БЫСТРЕЕ, ЧЕМ РАНЬШЕ. ПОЛЬЗОВАТЕЛЬ, ДОЛЖНО БЫТЬ, ПОМНИТ ИНФОРМАЦИЮ ИЗ ПРЕДЫДУЩЕГО ПРОХОЖДЕНИЯ. ПРИЧИНА ВОЗВРАЩЕНИЯ ВСЁ ЕЩЁ НЕИЗВЕСТНА."
TerminalCommandOutput,CMD_Shell_DEAnalysis_BeatTimeSame,134403970770657297,"<color=lightblue>DE</color> ПРОЙДЕН ПРИМЕРНО ЗА ТО ЖЕ ВРЕМЯ, ЧТО И РАНЬШЕ. ВОЗМОЖНО, ПОЛЬЗОВАТЕЛЬ НЕ ПОМНИТ ИНФОРМАЦИЮ ИЗ ПРЕДЫДУЩЕГО ПРОХОЖДЕНИЯ. ПРИЧИНОЙ ВОЗВРАЩЕНИЯ МОЖЕТ БЫТЬ ПОДТВЕРЖДЕНИЕ ВЕРДИКТА."
TerminalCommandOutput,CMD_Shell_DEAnalysis_BeatTimeSlow,134403970770657298,"<color=lightblue>DE</color> ПРОЙДЕН МЕДЛЕННЕЕ, ЧЕМ РАНЬШЕ. ПОЛЬЗОВАТЕЛЬ, ПОХОЖЕ, НЕ ПОМНИТ НИКАКОЙ ИНФОРМАЦИИ ИЗ ПРЕДЫДУЩЕГО ПРОХОЖДЕНИЯ. ПРИЧИНОЙ ВОЗВРАЩЕНИЯ МОЖЕТ БЫТЬ ПОТЕРЯ ПАМЯТИ. РЕКОМЕНДУЕТСЯ СВЕРИТЬ ДАННЫЕ С ПОЛЬЗОВАТЕЛЕМ <color=orange>HALIBUT</color>."
TerminalCommandOutput,CMD_Shell_DEAnalysis_Empty,99039718480535552,"<color=red>[ТРЕВОГА]</color>: ИНСТРУМЕНТ АНАЛИЗА <color=lightblue>DESKTOP EXPLORER</color> ЗАБЛОКИРОВАН. 
Введите пароль, чтобы включить скрипт оболочки."
TerminalCommandOutput,CMD_Shell_DEAnalysis_FirstStoreCoincidence,134403970770657292,"ПОЛЬЗОВАТЕЛЬ ВЫБРАЛ ТУ ЖЕ ПЕРВУЮ ГОЛОВОЛОМКУ ДЛЯ ПРОХОЖДЕНИЯ, ЧТО И РАНЬШЕ. НЕИЗВЕСТНО, БЫЛО ЛИ ПОВТОРЕНИЕ ОСОЗНАННЫМ ИЛИ СЛУЧАЙНЫМ."
TerminalCommandOutput,CMD_Shell_DEAnalysis_FirstStoreDifference,134403970770657291,"ПОЛЬЗОВАТЕЛЬ ВЫБРАЛ ДРУГУЮ ПЕРВУЮ ГОЛОВОЛОМКУ ДЛЯ ПРОХОЖДЕНИЯ, ЧЕМ РАНЬШЕ. НЕИЗВЕСТНО, ПОМНИТ ЛИ ПОЛЬЗОВАТЕЛЬ РЕШЕНИЕ ИЗ 1-ГО ПРОХОЖДЕНИЯ."
TerminalCommandOutput,CMD_Shell_DEAnalysis_FleetingFaceHigh,134403970770657281,"ВРЕМЯ, В ТЕЧЕНИЕ КОТОРОГО БЫЛ ОТКРЫТ FLEETING_FACE.IMG, УВЕЛИЧИЛОСЬ МЕЖДУ ПРОХОЖДЕНИЯМИ. ВОЗМОЖНО, ПОЛЬЗОВАТЕЛЬ УТРАТИЛ СВЯЗЬ С ЭТИМ ОБРАЗОМ."
TerminalCommandOutput,CMD_Shell_DEAnalysis_FleetingFaceLow,134403970753880064,"ВРЕМЯ, В ТЕЧЕНИЕ КОТОРОГО БЫЛ ОТКРЫТ FLEETING_FACE.IMG, СОКРАТИЛОСЬ МЕЖДУ ПРОХОЖДЕНИЯМИ. ВОЗМОЖНО, У ПОЛЬЗОВАТЕЛЯ ВЫРОСЛА ЧУВСТВИТЕЛЬНОСТЬ К ЭТОМУ ИЗОБРАЖЕНИЮ И ЕГО СМЫСЛУ."
TerminalCommandOutput,CMD_Shell_DEAnalysis_FleetingFaceMid,134403970770657280,"ВРЕМЯ, В ТЕЧЕНИЕ КОТОРОГО БЫЛ ОТКРЫТ FLEETING_FACE.IMG, ПОЧТИ НЕ ИЗМЕНИЛОСЬ МЕЖДУ ПРОХОЖДЕНИЯМИ. ВОЗМОЖНО, ПОЛЬЗОВАТЕЛЬ ПОЛНОСТЬЮ СТЁР ПРЕДЫДУЩЕЕ ПРОХОЖДЕНИЕ ИЗ ПАМЯТИ. "
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutAbnormalities,133308028541722624,"СПИСОК (5) АНОМАЛИЙ

<color=green>1.</color> <color=lightblue>DE</color> БЫЛ ПЕРЕУСТАНОВЛЕН ВОПРЕКИ ПРЕДЫДУЩЕМУ ВЕРДИКТУ. СТЕПЕНЬ ВОЗДЕЙСТВИЯ ОБРАЗА МОГЛА БЫТЬ ПЕРЕОЦЕНЕНА. ВОЗМОЖНО, DE БЫЛ СЛУЧАЙНО ЗАПУЩЕН ПОВТОРНО ИЗ-ЗА АМНЕЗИИ.

<color=green>2.</color> {0}

<color=green>3.</color> {1}

<color=green>4.</color> {2}

<color=green>5.</color> ПОЛЬЗОВАТЕЛЬ СМОГ ПРОЙТИ <color=lightblue>DE</color>. ТЕЗИС ПРЕДЫДУЩЕГО ВЕРДИКТА ПОСТАВЛЕН ПОД СОМНЕНИЕ.

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutConclusion,100395463528669190,"<color=lightblue>DE</color> ВЕРДИКТ ПО ПОЛЬЗОВАТЕЛЮ: <color=yellow>HALIBUT</color>

<color=green>[07-12-1998 00:00]</color> - ИСЦЕЛЕНИЕ ЧЕРЕЗ ПОТЕРЮ ПАМЯТИ.
* ПОВЕДЕНИЕ ПОЛЬЗОВАТЕЛЯ УКАЗЫВАЕТ НА УХУДШЕНИЕ ПАМЯТИ, ГЛУБОКОЕ СОЖАЛЕНИЕ ПО ПОВОДУ СМЕРТИ БРАТА И РАСТЕРЯННОСТЬ ПРИ ПРИНЯТИИ РОЛИ ОТЦА. 

* НАРУШЕНИЯ ПАМЯТИ УСИЛИВАЮТСЯ В СТРЕССОВЫХ УСЛОВИЯХ. ПОЛЬЗОВАТЕЛЬ НЕ ПРОЯВЛЯЕТ ПРИЗНАКОВ ПРЕОДОЛЕНИЯ СТРАХА И ТРАВМЫ. 

* ПОЛЬЗОВАТЕЛЮ СЛЕДУЕТ ВОСПОЛЬЗОВАТЬСЯ ЭТИМ СОСТОЯНИЕМ. ПРИНЯТЬ СТРАХ И ИСЦЕЛИТЬСЯ, ЗАБЫВ ВСЁ, ВКЛЮЧАЯ КАЖДУЮ ТРЕВОЖНУЮ МЫСЛЬ.

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutFear1,179459623029301248,ДУХОВНЫМ
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutFear2,179459623046078464,БЕЗУМИЕМ
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutFear3,179459623046078465,УВЕЧЬЯМИ
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutLogs,100395463528669189,"<color=red>[ТРЕВОГА]</color>: ОБНАРУЖЕНО НЕСКОЛЬКО ПРОХОЖДЕНИЙ <color=lightblue>DESKTOP EXPLORER</color> ДЛЯ ПОЛЬЗОВАТЕЛЯ: <color=yellow>HALIBUT</color>

ВВЕДИТЕ <color=yellow>ПУНКТ</color>, ЧТОБЫ ОТКРЫТЬ ЖУРНАЛЫ ПРОХОЖДЕНИЙ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutPlaythrough1,133282122301431808,"СПИСОК ЖУРНАЛОВ — 1-Е ПРОХОЖДЕНИЕ [07-12-1998]

<color=green>[07-12-1998 00:00]</color> УСТАНОВЩИК <color=lightblue>DE</color> ПОДБРОШЕН
<color=green>[07-12-1998 17:23]</color> <color=lightblue>DE</color> УСТАНОВЛЕН ПОЛЬЗОВАТЕЛЕМ
<color=green>[08-16-1998 18:46]</color> ОТКРЫТ ФАЙЛ FLEETING_FACE.IMG
<color=yellow>[ОПИСАНИЕ]</color> : ОБЩЕЕ ВРЕМЯ В DESKTOP: <color=yellow>4</color> СЕКУНД
РЕАКЦИЯ ПОЛЬЗОВАТЕЛЯ СООТВЕТСТВУЕТ ОБНАРУЖЕНИЮ СХОДСТВА МЕЖДУ БРАТОМ И ИСТОЩЁННЫМ ЛИЦОМ
<color=green>[11-22-1998 17:02]</color> ВЫБРАН ПУТЬ <color=yellow>ANUBIS</color>
<color=yellow>[ОПИСАНИЕ]</color> : МЕНЬШИЙ СТРАХ ПЕРЕД ДУХОВНЫМ
ПОВЕДЕНИЕ СООТВЕТСТВУЕТ ТРАВМЕ ПОЛЬЗОВАТЕЛЯ, СВЯЗАННОЙ СО СМЕРТЬЮ БРАТА
<color=green>[11-22-1998 23:44]</color> <color=lightblue>DE</color> УДАЛЁН ПОЛЬЗОВАТЕЛЕМ ВРУЧНУЮ
<color=green>[NULL]</color> ВСЕГО СОЗДАНО НОВЫХ NPG: <color=yellow>934</color>
<color=yellow>[ОПИСАНИЕ]</color> : ВСЕГО УДАЛЕНО: <color=yellow>928</color>
БОЛЬШИНСТВО УДАЛЁННЫХ ФАЙЛОВ СОСТОЯЛО ИЗ ЧАСТИЧНО ДУБЛИРОВАННЫХ ДАННЫХ
<color=green>[NULL]</color> ЛИМИТ ОТКРЫТЫХ ОКОН ДОСТИГНУТ: <color=yellow>112</color> РАЗ
<color=yellow>[ОПИСАНИЕ]</color> : ПОЛЬЗОВАТЕЛЬ НЕ ПОМНИЛ/НЕ ПОНИМАЛ ЛИМИТ ПАМЯТИ.
<color=green>[05-22-1999 00:00]</color> НАБЛЮДАТЕЛЬ <color=lightblue>DE</color> ПЕРЕХОДИТ В <color=orange>РЕЖИМ СНА</color>

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_HalibutPlaythrough2,133282122314014720,"СПИСОК ЖУРНАЛОВ — 2-Е ПРОХОЖДЕНИЕ [{0}]

<color=green>[{1}]</color> ПРОГРАММА <color=lightblue>DE</color> ПЕРЕУСТАНОВЛЕНА ПОЛЬЗОВАТЕЛЕМ
<color=green>[{2}]</color> {10}
<color=yellow>[ОПИСАНИЕ]</color> : ОБЩЕЕ ВРЕМЯ В DESKTOP: <color=yellow>{3}</color> СЕКУНД
<color=green>[{4}]</color> ВЫБРАН ПУТЬ <color=yellow>{5}</color>
<color=yellow>[ОПИСАНИЕ]</color> : МЕНЬШИЙ СТРАХ ПЕРЕД {6}
<color=green>[{7}]</color> <color=lightblue>DE</color> ПРОЙДЕНА ПОСЛЕДНЯЯ ГОЛОВОЛОМКА
<color=green>[NULL]</color> ВРЕМЯ, ЗАТРАЧЕННОЕ ПОЛЬЗОВАТЕЛЕМ НА ПРОХОЖДЕНИЕ <color=lightblue>DE</color>: <color=yellow>{8}</color> МИНУТ
<color=green>[NULL]</color> КОЛ-ВО ДОСТИЖЕНИЙ ЛИМИТА ВКЛАДОК: {11}
<color=green>[NULL]</color> КОЛ-ВО СОЗДАННЫХ НОВЫХ NPG: {12}
<color=green>[{9}]</color> НАБЛЮДАТЕЛЬ <color=lightblue>DE</color> ПЕРЕКЛЮЧЁН НА ПОЛЬЗОВАТЕЛЯ <color=orange>M4X1MUS</color>

ДОПОЛНИТЕЛЬНЫЕ ОПИСАНИЯ ДОБАВЛЕНЫ В: <color=orange>ABNORMALITIES</color>

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_ImageCoincidence,134403970770657289,ПОЛЬЗОВАТЕЛЬ ВИДИТ ТО ЖЕ ИЗОБРАЖЕНИЕ В ТЕСТЕ НА ДВОЙНОЕ ВОСПРИЯТИЕ. ЗАФИКСИРОВАНА НЕИЗМЕННАЯ ТОЧКА ЗРЕНИЯ.
TerminalCommandOutput,CMD_Shell_DEAnalysis_ImageDifference,134403970770657288,ПОЛЬЗОВАТЕЛЬ ВИДИТ ДРУГОЕ ИЗОБРАЖЕНИЕ В ТЕСТЕ НА ДВОЙНОЕ ВОСПРИЯТИЕ. ЗАФИКСИРОВАНА СМЕНА ТОЧКИ ЗРЕНИЯ.
TerminalCommandOutput,CMD_Shell_DEAnalysis_ImageNotAnswered,134403970770657290,"ПОЛЬЗОВАТЕЛЬ НЕ ОТВЕТИЛ НА ТЕСТ НА ДВОЙНОЕ ВОСПРИЯТИЕ. ОТКАЗ ОТВЕЧАТЬ МОЖЕТ БЫТЬ СВЯЗАН С МОДЕЛЬЮ ПОВЕДЕНИЯ, ОСПАРИВАЮЩЕЙ АВТОРИТЕТ."
TerminalCommandOutput,CMD_Shell_DEAnalysis_M4x1musAbnormalities,133308028550111234,"СПИСОК (5) АНОМАЛИЙ

<color=green>1.</color> <color=lightblue>DE</color> БЫЛ ПЕРЕУСТАНОВЛЕН ВОПРЕКИ ПРЕДЫДУЩЕМУ ВЕРДИКТУ. ПОДТВЕРЖДЕНИЕ ТОГО, ЧТО ПОЛЬЗОВАТЕЛЬ ВЁЛ СЕБЯ НЕ ТАК, КАК ПРЕДСКАЗЫВАЛ ВЕРДИКТ.
<color=green>2.</color> {0} 
<color=green>3.</color> {1} 
<color=green>4.</color> {2} 

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_M4x1musConclusion,100395463532863489,"<color=lightblue>DE</color> ВЕРДИКТ ПО ПОЛЬЗОВАТЕЛЮ: <color=yellow>M4X1MUS</color>

<color=green>[12-15-1996 00:00]</color> - ВЫЖИВАНИЕ ЧЕРЕЗ ИСЧЕЗНОВЕНИЕ.
* ПОВЕДЕНИЕ ПОЛЬЗОВАТЕЛЯ УКАЗЫВАЕТ НА СИЛЬНЫЙ ВНУТРЕННИЙ КОНФЛИКТ. ЖЕЛАНИЕ УГОДИТЬ ДРУГИМ ВСТУПАЕТ В ПРОТИВОРЕЧИЕ С САМОИДЕНТИФИКАЦИЕЙ. 

* УПОМИНАНИЯ О ПСИХОЛОГИЧЕСКОМ НАСИЛИИ МОГУТ ПРИВЕСТИ К ФИЗИЧЕСКИМ СТОЛКНОВЕНИЯМ. УГРОЗА БЕЗОПАСНОСТИ ВСЕХ ВОВЛЕЧЁННЫХ СТОРОН НЕИЗБЕЖНА.

* ПОЛЬЗОВАТЕЛЮ СЛЕДУЕТ ИСЧЕЗНУТЬ, ЧТОБЫ СОХРАНИТЬ СВОЮ ИДЕНТИЧНОСТЬ. ДЕЙСТВИЕ ВАЖНЕЕ ВОЗМОЖНЫХ ПОСЛЕДСТВИЙ ИЗ-ЗА ПОТРЕБНОСТИ ПОЛЬЗОВАТЕЛЯ В НЕЗАВИСИМОСТИ.

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_M4x1musLogs,100395463532863488,"<color=red>[ТРЕВОГА]</color>: ОБНАРУЖЕНО НЕСКОЛЬКО ПРОХОЖДЕНИЙ <color=lightblue>DESKTOP EXPLORER</color> ДЛЯ ПОЛЬЗОВАТЕЛЯ: <color=yellow>M4X1MUS</color>

ВВЕДИТЕ <color=yellow>ПУНКТ</color>, ЧТОБЫ ОТКРЫТЬ ЖУРНАЛЫ ПРОХОЖДЕНИЙ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_M4x1musPlaythrough1,133308028550111232,"СПИСОК ЖУРНАЛОВ — 1-Е ПРОХОЖДЕНИЕ [12-15-1996]

<color=green>[12-15-1996 00:00]</color> УСТАНОВЩИК <color=lightblue>DE</color> ПОДБРОШЕН
<color=green>[12-15-1996 16:07]</color> <color=lightblue>DE</color> УСТАНОВЛЕН ПОЛЬЗОВАТЕЛЕМ
<color=green>[01-08-1997 18:32]</color> ПРОЙДЕНА ПЕРВАЯ ГОЛОВОЛОМКА МАГАЗИНА ТЦ: VHS STORE. 
<color=yellow>[ОПИСАНИЕ]</color> : VHS STORE, ВОЗМОЖНО, БЫЛ ВЫБРАН ИЗ-ЗА ПОТРЕБНОСТИ В СОЦИАЛЬНОМ ОДОБРЕНИИ.
<color=green>[NULL]</color> ВСЕГО СОЗДАНО НОВЫХ SKT: <color=yellow>26</color>
<color=yellow>[ОПИСАНИЕ]</color> : ВСЕГО УДАЛЕНО: <color=yellow>23</color>
БОЛЬШИНСТВО УДАЛЕНИЙ ФАЙЛОВ БЫЛИ ЗАЧЕРКАНЫ ДО НЕУЗНАВАЕМОСТИ. ВОЗМОЖНЫ ПРИЗНАКИ РАЗДРАЖЕНИЯ.
<color=green>[NULL]</color> ОБЩЕЕ ВРЕМЯ, ПРОВЕДЁННОЕ НА ЗАСТАВКАХ: <color=yellow>309634</color> СЕКУНД.
<color=yellow>[ОПИСАНИЕ]</color> : ЗАФИКСИРОВАН ЛИШЬ ОДИН СЛУЧАЙ НОЧНОГО ПРИСУТСТВИЯ ЗАСТАВКИ. ЧАСЫ, ПРОВЕДЁННЫЕ ПОЛЬЗОВАТЕЛЕМ В ЗАДУМЧИВОСТИ ПЕРЕД ЭКРАНОМ, ВЫЗЫВАЮТ ОПАСЕНИЯ.
<color=green>[03-14-1997 00:12]</color> <color=lightblue>DE</color> УДАЛЁН ПОЛЬЗОВАТЕЛЕМ ВРУЧНУЮ
<color=green>[03-18-1997 19:37]</color> НАБЛЮДАТЕЛЬ <color=lightblue>DE</color> ВРУЧНУЮ УДАЛЁН И ПЕРЕНЕСЁН НА ПОЛЬЗОВАТЕЛЯ: <color=yellow>ADMIN</color>.

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
TerminalCommandOutput,CMD_Shell_DEAnalysis_M4x1musPlaythrough2,133308028550111233,"СПИСОК ЖУРНАЛОВ — 2-Е ПРОХОЖДЕНИЕ {0}

<color=green>[{1}]</color> ПРОГРАММА <color=lightblue>DE</color> ПЕРЕУСТАНОВЛЕНА
<color=green>[{2}]</color> ПРОЙДЕНА ПЕРВАЯ ГОЛОВОЛОМКА МАГАЗИНА ТЦ: {3}
<color=green>[NULL]</color> ВСЕГО СОЗДАНО НОВЫХ SKT: <color=yellow>{4}</color>
<color=green>[NULL]</color> ОБЩЕЕ ВРЕМЯ, ПРОВЕДЁННОЕ НА ЗАСТАВКАХ: <color=yellow>{5}</color> СЕКУНД.
<color=green>[{6}]</color>  <color=lightblue>DE</color> ПРОЙДЕНА ПОСЛЕДНЯЯ ГОЛОВОЛОМКА
<color=green>[NULL]</color> ВРЕМЯ, ЗАТРАЧЕННОЕ ПОЛЬЗОВАТЕЛЕМ НА ПРОХОЖДЕНИЕ <color=lightblue>DE</color>: <color=yellow>{7}</color> МИНУТ.

ДОПОЛНИТЕЛЬНЫЕ ОПИСАНИЯ ДОБАВЛЕНЫ В: <color=orange>ABNORMALITIES</color>

<color=orange>====================================</color>
НАЖМИТЕ <color=yellow>ЛЮБУЮ КЛАВИШУ</color>, ЧТОБЫ ПРОДОЛЖИТЬ"
